ANON_LUNG_TC001,1,41145.9215686
ANON_LUNG_TC001,2,41145.9215686
ANON_LUNG_TC001,3,41145.9215686
ANON_LUNG_TC001,4,41145.9215686
ANON_LUNG_TC001,5,41145.9215686
ANON_LUNG_TC001,6,41145.9215686
ANON_LUNG_TC001,7,41145.9215686
ANON_LUNG_TC001,8,41145.9215686
ANON_LUNG_TC001,9,41145.9215686
ANON_LUNG_TC001,10,41145.9215686
ANON_LUNG_TC001,11,41145.9215686
ANON_LUNG_TC001,12,41145.9215686
ANON_LUNG_TC001,13,41145.9215686
ANON_LUNG_TC001,14,41145.9215686
ANON_LUNG_TC001,15,41145.9215686
ANON_LUNG_TC001,16,41145.9215686
ANON_LUNG_TC001,17,41145.9215686
ANON_LUNG_TC001,18,41145.9215686
ANON_LUNG_TC001,19,41145.9215686
ANON_LUNG_TC001,20,41145.9215686
ANON_LUNG_TC001,21,41145.9215686
ANON_LUNG_TC001,22,41145.9215686
ANON_LUNG_TC001,23,41145.9215686
ANON_LUNG_TC001,24,41145.9215686
ANON_LUNG_TC001,25,41145.9215686
ANON_LUNG_TC001,26,41145.9215686
ANON_LUNG_TC001,27,41145.9215686
ANON_LUNG_TC001,28,41145.9215686
ANON_LUNG_TC001,29,41145.9215686
ANON_LUNG_TC001,30,41145.9215686
ANON_LUNG_TC001,31,41145.9215686
ANON_LUNG_TC001,32,41145.9215686
ANON_LUNG_TC001,33,41145.9215686
ANON_LUNG_TC001,34,41145.9215686
ANON_LUNG_TC001,35,41145.9215686
ANON_LUNG_TC001,36,41145.9215686
ANON_LUNG_TC001,37,41145.9215686
ANON_LUNG_TC001,38,41145.9215686
ANON_LUNG_TC001,39,41145.9215686
ANON_LUNG_TC001,40,41145.9215686
ANON_LUNG_TC001,41,41145.9215686
ANON_LUNG_TC001,42,41145.9215686
ANON_LUNG_TC001,43,41145.9215686
ANON_LUNG_TC001,44,41145.9215686
ANON_LUNG_TC001,45,41145.9215686
ANON_LUNG_TC001,46,41145.9215686
ANON_LUNG_TC001,47,41145.9215686
ANON_LUNG_TC001,48,41145.9215686
ANON_LUNG_TC001,49,41145.9215686
ANON_LUNG_TC001,50,41145.9215686
ANON_LUNG_TC001,51,41145.9215686
ANON_LUNG_TC001,52,41145.9215686
ANON_LUNG_TC001,53,41145.9215686
ANON_LUNG_TC001,54,41145.9215686
ANON_LUNG_TC001,55,41145.9215686
ANON_LUNG_TC001,56,41145.9215686
ANON_LUNG_TC001,57,41145.9215686
ANON_LUNG_TC001,58,41145.9215686
ANON_LUNG_TC001,59,41145.9215686
ANON_LUNG_TC001,60,41145.9215686
ANON_LUNG_TC001,61,41145.9215686
ANON_LUNG_TC001,62,41145.9215686
ANON_LUNG_TC001,63,41145.9215686
ANON_LUNG_TC001,64,41145.9215686
ANON_LUNG_TC001,65,41145.9215686
ANON_LUNG_TC001,66,41145.9215686
ANON_LUNG_TC001,67,41145.9215686
ANON_LUNG_TC001,68,41145.9215686
ANON_LUNG_TC001,69,41145.9215686
ANON_LUNG_TC001,70,41145.9215686
ANON_LUNG_TC001,71,41145.9215686
ANON_LUNG_TC001,72,41145.9215686
ANON_LUNG_TC001,73,41145.9215686
ANON_LUNG_TC001,74,41145.9215686
ANON_LUNG_TC001,75,41145.9215686
ANON_LUNG_TC001,76,41145.9215686
ANON_LUNG_TC001,77,41145.9215686
ANON_LUNG_TC001,78,41145.9215686
ANON_LUNG_TC001,79,41145.9215686
ANON_LUNG_TC001,80,41145.9215686
ANON_LUNG_TC001,81,41145.9215686
ANON_LUNG_TC001,82,41145.9215686
ANON_LUNG_TC001,83,41145.9215686
ANON_LUNG_TC001,84,41145.9215686
ANON_LUNG_TC001,85,41145.9215686
ANON_LUNG_TC001,86,41145.9215686
ANON_LUNG_TC001,87,41145.9215686
ANON_LUNG_TC001,88,41145.9215686
ANON_LUNG_TC001,89,41145.9215686
ANON_LUNG_TC001,90,41145.9215686
ANON_LUNG_TC001,91,41145.9215686
ANON_LUNG_TC001,92,41145.9215686
ANON_LUNG_TC001,93,41145.9215686
ANON_LUNG_TC001,94,41145.9215686
ANON_LUNG_TC001,95,41145.9215686
ANON_LUNG_TC001,96,41145.9215686
ANON_LUNG_TC001,97,41145.9215686
ANON_LUNG_TC001,98,41145.9215686
ANON_LUNG_TC001,99,41145.9215686
ANON_LUNG_TC001,100,41145.9215686
ANON_LUNG_TC001,101,41145.9215686
ANON_LUNG_TC001,102,41145.9215686
ANON_LUNG_TC001,103,41145.9215686
ANON_LUNG_TC001,104,41145.9215686
ANON_LUNG_TC001,105,41145.9215686
ANON_LUNG_TC001,106,41145.9215686
ANON_LUNG_TC001,107,41145.9215686
ANON_LUNG_TC001,108,41145.9215686
ANON_LUNG_TC001,109,41145.9215686
ANON_LUNG_TC001,110,41145.9215686
ANON_LUNG_TC001,111,41145.9215686
ANON_LUNG_TC001,112,41145.9215686
ANON_LUNG_TC001,113,41145.9215686
ANON_LUNG_TC001,114,41145.9215686
ANON_LUNG_TC001,115,41145.9215686
ANON_LUNG_TC001,116,41145.9215686
ANON_LUNG_TC001,117,41145.9215686
ANON_LUNG_TC001,118,41145.9215686
ANON_LUNG_TC001,119,41145.9215686
ANON_LUNG_TC001,120,41145.9215686
ANON_LUNG_TC001,121,41145.9215686
ANON_LUNG_TC001,122,41145.9215686
ANON_LUNG_TC001,123,41145.9215686
ANON_LUNG_TC001,124,41145.9215686
ANON_LUNG_TC001,125,41145.9215686
ANON_LUNG_TC001,126,41145.9215686
ANON_LUNG_TC001,127,41145.9215686
ANON_LUNG_TC001,128,41145.9215686
ANON_LUNG_TC001,129,41145.9215686
ANON_LUNG_TC001,130,41145.9215686
ANON_LUNG_TC001,131,41145.9215686
ANON_LUNG_TC001,132,41145.9215686
ANON_LUNG_TC001,133,41145.9215686
ANON_LUNG_TC001,134,41145.9215686
ANON_LUNG_TC001,135,41145.9215686
ANON_LUNG_TC001,136,41145.9215686
ANON_LUNG_TC001,137,41145.9215686
ANON_LUNG_TC001,138,41145.9215686
ANON_LUNG_TC001,139,41145.9215686
ANON_LUNG_TC001,140,41145.9215686
ANON_LUNG_TC001,141,41145.9215686
ANON_LUNG_TC001,142,41145.9215686
ANON_LUNG_TC001,143,41145.9215686
ANON_LUNG_TC001,144,41145.9215686
ANON_LUNG_TC002,1,9928.19607843
ANON_LUNG_TC002,2,9928.19607843
ANON_LUNG_TC002,3,9928.19607843
ANON_LUNG_TC002,4,9928.19607843
ANON_LUNG_TC002,5,9928.19607843
ANON_LUNG_TC002,6,9928.19607843
ANON_LUNG_TC002,7,9928.19607843
ANON_LUNG_TC002,8,9928.19607843
ANON_LUNG_TC002,9,9928.19607843
ANON_LUNG_TC002,10,9928.19607843
ANON_LUNG_TC002,11,9928.19607843
ANON_LUNG_TC002,12,9928.19607843
ANON_LUNG_TC002,13,9928.19607843
ANON_LUNG_TC002,14,9928.19607843
ANON_LUNG_TC002,15,9928.19607843
ANON_LUNG_TC002,16,9928.19607843
ANON_LUNG_TC002,17,9928.19607843
ANON_LUNG_TC002,18,9928.19607843
ANON_LUNG_TC002,19,9928.19607843
ANON_LUNG_TC002,20,9928.19607843
ANON_LUNG_TC002,21,9928.19607843
ANON_LUNG_TC002,22,9928.19607843
ANON_LUNG_TC002,23,9928.19607843
ANON_LUNG_TC002,24,9928.19607843
ANON_LUNG_TC002,25,9928.19607843
ANON_LUNG_TC002,26,9928.19607843
ANON_LUNG_TC002,27,9928.19607843
ANON_LUNG_TC002,28,9928.19607843
ANON_LUNG_TC002,29,9928.19607843
ANON_LUNG_TC002,30,9928.19607843
ANON_LUNG_TC002,31,9928.19607843
ANON_LUNG_TC002,32,9928.19607843
ANON_LUNG_TC002,33,9928.19607843
ANON_LUNG_TC002,34,9928.19607843
ANON_LUNG_TC002,35,9928.19607843
ANON_LUNG_TC002,36,9928.19607843
ANON_LUNG_TC002,37,9928.19607843
ANON_LUNG_TC002,38,9928.19607843
ANON_LUNG_TC002,39,9928.19607843
ANON_LUNG_TC002,40,9928.19607843
ANON_LUNG_TC002,41,9928.19607843
ANON_LUNG_TC002,42,9928.19607843
ANON_LUNG_TC002,43,9928.19607843
ANON_LUNG_TC002,44,9928.19607843
ANON_LUNG_TC002,45,9928.19607843
ANON_LUNG_TC002,46,9928.19607843
ANON_LUNG_TC002,47,9928.19607843
ANON_LUNG_TC002,48,9928.19607843
ANON_LUNG_TC002,49,9928.19607843
ANON_LUNG_TC002,50,9928.19607843
ANON_LUNG_TC002,51,9928.19607843
ANON_LUNG_TC002,52,9928.19607843
ANON_LUNG_TC002,53,9928.19607843
ANON_LUNG_TC002,54,9928.19607843
ANON_LUNG_TC002,55,9928.19607843
ANON_LUNG_TC002,56,9928.19607843
ANON_LUNG_TC002,57,9928.19607843
ANON_LUNG_TC002,58,9928.19607843
ANON_LUNG_TC002,59,9928.19607843
ANON_LUNG_TC002,60,9928.19607843
ANON_LUNG_TC002,61,9928.19607843
ANON_LUNG_TC002,62,9928.19607843
ANON_LUNG_TC002,63,9928.19607843
ANON_LUNG_TC002,64,9928.19607843
ANON_LUNG_TC002,65,9928.19607843
ANON_LUNG_TC002,66,9928.19607843
ANON_LUNG_TC002,67,9928.19607843
ANON_LUNG_TC002,68,9928.19607843
ANON_LUNG_TC002,69,9928.19607843
ANON_LUNG_TC002,70,9928.19607843
ANON_LUNG_TC002,71,9928.19607843
ANON_LUNG_TC002,72,9928.19607843
ANON_LUNG_TC002,73,9928.19607843
ANON_LUNG_TC002,74,9928.19607843
ANON_LUNG_TC002,75,9928.19607843
ANON_LUNG_TC002,76,9928.19607843
ANON_LUNG_TC002,77,9928.19607843
ANON_LUNG_TC002,78,9928.19607843
ANON_LUNG_TC002,79,9928.19607843
ANON_LUNG_TC002,80,9928.19607843
ANON_LUNG_TC002,81,9928.19607843
ANON_LUNG_TC002,82,9928.19607843
ANON_LUNG_TC002,83,9928.19607843
ANON_LUNG_TC002,84,9928.19607843
ANON_LUNG_TC002,85,9928.19607843
ANON_LUNG_TC002,86,9928.19607843
ANON_LUNG_TC002,87,9928.19607843
ANON_LUNG_TC002,88,9928.19607843
ANON_LUNG_TC002,89,9928.19607843
ANON_LUNG_TC002,90,9928.19607843
ANON_LUNG_TC002,91,9928.19607843
ANON_LUNG_TC002,92,9928.19607843
ANON_LUNG_TC002,93,9928.19607843
ANON_LUNG_TC002,94,9928.19607843
ANON_LUNG_TC002,95,9928.19607843
ANON_LUNG_TC002,96,9928.19607843
ANON_LUNG_TC002,97,9928.19607843
ANON_LUNG_TC002,98,9928.19607843
ANON_LUNG_TC002,99,9928.19607843
ANON_LUNG_TC002,100,9928.19607843
ANON_LUNG_TC002,101,9928.19607843
ANON_LUNG_TC002,102,9928.19607843
ANON_LUNG_TC002,103,9928.19607843
ANON_LUNG_TC002,104,9928.19607843
ANON_LUNG_TC002,105,9928.19607843
ANON_LUNG_TC002,106,9928.19607843
ANON_LUNG_TC002,107,9928.19607843
ANON_LUNG_TC002,108,9928.19607843
ANON_LUNG_TC002,109,9928.19607843
ANON_LUNG_TC002,110,9928.19607843
ANON_LUNG_TC002,111,9928.19607843
ANON_LUNG_TC002,112,9928.19607843
ANON_LUNG_TC002,113,9928.19607843
ANON_LUNG_TC002,114,9928.19607843
ANON_LUNG_TC002,115,9928.19607843
ANON_LUNG_TC002,116,9928.19607843
ANON_LUNG_TC002,117,9928.19607843
ANON_LUNG_TC002,118,9928.19607843
ANON_LUNG_TC002,119,9928.19607843
ANON_LUNG_TC002,120,9928.19607843
ANON_LUNG_TC002,121,9928.19607843
ANON_LUNG_TC002,122,9928.19607843
ANON_LUNG_TC002,123,9928.19607843
ANON_LUNG_TC002,124,9928.19607843
ANON_LUNG_TC005,1,148320.647059
